category,benchmark,tool,caller_class,caller_method,callee_receiver,callee_method,primary_tag,all_tags
ArraysAndLists,ArrayAccess1,FLOWDROID,de.ecspride.ArrayAccess1,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
ArraysAndLists,ArrayAccess1,MAMADROID,de.ecspride.ArrayAccess1,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
ArraysAndLists,ArrayAccess1,MAMADROID,de.ecspride.ArrayAccess1,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
ArraysAndLists,ArrayAccess2,FLOWDROID,de.ecspride.ArrayAccess2,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
ArraysAndLists,ArrayAccess2,FLOWDROID,de.ecspride.ArrayAccess2,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
ArraysAndLists,ArrayAccess2,FLOWDROID,de.ecspride.ArrayAccess2,onCreate,de.ecspride.ArrayAccess2,calculateIndex,other,
ArraysAndLists,ArrayAccess2,MAMADROID,de.ecspride.ArrayAccess2,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
ArraysAndLists,ArrayAccess2,MAMADROID,de.ecspride.ArrayAccess2,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
ArraysAndLists,ArrayAccess2,MAMADROID,de.ecspride.ArrayAccess2,onCreate,de.ecspride.ArrayAccess2,calculateIndex,other,
ArraysAndLists,ArrayCopy1,FLOWDROID,edu.mit.array_copy.MainActivity,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
ArraysAndLists,ArrayCopy1,MAMADROID,edu.mit.array_copy.MainActivity,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
ArraysAndLists,ArrayToString1,FLOWDROID,edu.mit.to_string.MainActivity,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
ArraysAndLists,ArrayToString1,MAMADROID,edu.mit.to_string.MainActivity,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
ArraysAndLists,HashMapAccess1,FLOWDROID,de.ecspride.HashMapAccess1,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
ArraysAndLists,HashMapAccess1,FLOWDROID,de.ecspride.HashMapAccess1,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
ArraysAndLists,HashMapAccess1,MAMADROID,de.ecspride.HashMapAccess1,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
ArraysAndLists,HashMapAccess1,MAMADROID,de.ecspride.HashMapAccess1,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
ArraysAndLists,ListAccess1,FLOWDROID,de.ecspride.ListAccess1,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
ArraysAndLists,ListAccess1,FLOWDROID,de.ecspride.ListAccess1,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
ArraysAndLists,ListAccess1,MAMADROID,de.ecspride.ListAccess1,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
ArraysAndLists,ListAccess1,MAMADROID,de.ecspride.ListAccess1,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
ArraysAndLists,MultidimensionalArray1,FLOWDROID,edu.mit.array_slice.MainActivity,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
ArraysAndLists,MultidimensionalArray1,MAMADROID,edu.mit.array_slice.MainActivity,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
Callbacks,AnonymousClass1,FLOWDROID,de.ecspride.AnnonymousClass1,onCreate,android.location.LocationManager,requestLocationUpdates,location,location|sensitive_api
Callbacks,AnonymousClass1,FLOWDROID,de.ecspride.AnnonymousClass1$1,onLocationChanged,android.location.Location,getLatitude,location,location|sensitive_api
Callbacks,AnonymousClass1,FLOWDROID,de.ecspride.AnnonymousClass1$1,onLocationChanged,android.location.Location,getLongitude,location,location|sensitive_api
Callbacks,AnonymousClass1,FLOWDROID,de.ecspride.AnnonymousClass1$1,onLocationChanged,android.widget.Toast,show,other,
Callbacks,AnonymousClass1,MAMADROID,de.ecspride.AnnonymousClass1,onCreate,android.location.LocationManager,requestLocationUpdates,location,location|sensitive_api
Callbacks,AnonymousClass1,MAMADROID,de.ecspride.AnnonymousClass1$1,onLocationChanged,android.location.Location,getLatitude,location,location|sensitive_api
Callbacks,AnonymousClass1,MAMADROID,de.ecspride.AnnonymousClass1$1,onLocationChanged,android.location.Location,getLongitude,location,location|sensitive_api
Callbacks,AnonymousClass1,MAMADROID,de.ecspride.AnnonymousClass1$1,onLocationChanged,android.widget.Toast,show,other,
Callbacks,Button1,FLOWDROID,de.ecspride.Button1,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
Callbacks,Button1,FLOWDROID,de.ecspride.Button1,sendMessage,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
Callbacks,Button1,FLOWDROID,de.ecspride.Button1,sendMessage,android.widget.Toast,show,other,
Callbacks,Button1,MAMADROID,de.ecspride.Button1,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
Callbacks,Button1,MAMADROID,de.ecspride.Button1,sendMessage,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
Callbacks,Button1,MAMADROID,de.ecspride.Button1,sendMessage,android.widget.Toast,show,other,
Callbacks,Button2,FLOWDROID,de.ecspride.Button2,clickOnButton3,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
Callbacks,Button2,FLOWDROID,de.ecspride.Button2,onCreate,android.view.View,setOnClickListener,other,
Callbacks,Button2,FLOWDROID,de.ecspride.Button2$1,onClick,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
Callbacks,Button2,MAMADROID,de.ecspride.Button2,clickOnButton3,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
Callbacks,Button2,MAMADROID,de.ecspride.Button2,onCreate,android.view.View,setOnClickListener,other,
Callbacks,Button2,MAMADROID,de.ecspride.Button2$1,onClick,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
Callbacks,Button3,FLOWDROID,de.ecspride.Button1Listener,onClick,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
Callbacks,Button3,FLOWDROID,de.ecspride.Button1Listener,onClick,android.view.View,setOnClickListener,other,
Callbacks,Button3,FLOWDROID,de.ecspride.Button2Listener,onClick,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
Callbacks,Button3,FLOWDROID,de.ecspride.MainActivity,onCreate,android.view.View,setOnClickListener,other,
Callbacks,Button3,FLOWDROID,de.ecspride.MainActivity,onCreateOptionsMenu,android.view.MenuInflater,inflate,other,
Callbacks,Button3,MAMADROID,de.ecspride.Button1Listener,onClick,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
Callbacks,Button3,MAMADROID,de.ecspride.Button1Listener,onClick,android.view.View,setOnClickListener,other,
Callbacks,Button3,MAMADROID,de.ecspride.Button2Listener,onClick,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
Callbacks,Button3,MAMADROID,de.ecspride.MainActivity,onCreate,android.view.View,setOnClickListener,other,
Callbacks,Button3,MAMADROID,de.ecspride.MainActivity,onCreateOptionsMenu,android.view.MenuInflater,inflate,other,
Callbacks,Button4,FLOWDROID,de.ecspride.Button4,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
Callbacks,Button4,FLOWDROID,de.ecspride.Button4,sendMessage,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
Callbacks,Button4,FLOWDROID,de.ecspride.Button4,sendMessage,android.widget.Toast,show,other,
Callbacks,Button4,MAMADROID,de.ecspride.Button4,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
Callbacks,Button4,MAMADROID,de.ecspride.Button4,sendMessage,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
Callbacks,Button4,MAMADROID,de.ecspride.Button4,sendMessage,android.widget.Toast,show,other,
Callbacks,Button5,FLOWDROID,edu.mit.button_object_allocation.Button1,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
Callbacks,Button5,FLOWDROID,edu.mit.button_object_allocation.Button1,sendMessage,android.widget.TextView,getHint,other,
Callbacks,Button5,FLOWDROID,edu.mit.button_object_allocation.Button1,sendMessage,java.lang.CharSequence,toString,other,
Callbacks,Button5,MAMADROID,edu.mit.button_object_allocation.Button1,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
Callbacks,Button5,MAMADROID,edu.mit.button_object_allocation.Button1,sendMessage,android.widget.TextView,getHint,other,
Callbacks,Button5,MAMADROID,edu.mit.button_object_allocation.Button1,sendMessage,java.lang.CharSequence,toString,other,
Callbacks,LocationLeak1,FLOWDROID,de.ecspride.LocationLeak1,onCreate,android.location.LocationManager,requestLocationUpdates,location,location|sensitive_api
Callbacks,LocationLeak1,FLOWDROID,de.ecspride.LocationLeak1,onResume,android.widget.Toast,show,other,
Callbacks,LocationLeak1,FLOWDROID,de.ecspride.LocationLeak1$MyLocationListener,onLocationChanged,android.location.Location,getLatitude,location,location|sensitive_api
Callbacks,LocationLeak1,FLOWDROID,de.ecspride.LocationLeak1$MyLocationListener,onLocationChanged,android.location.Location,getLongitude,location,location|sensitive_api
Callbacks,LocationLeak1,MAMADROID,de.ecspride.LocationLeak1,onCreate,android.location.LocationManager,requestLocationUpdates,location,location|sensitive_api
Callbacks,LocationLeak1,MAMADROID,de.ecspride.LocationLeak1,onResume,android.widget.Toast,show,other,
Callbacks,LocationLeak1,MAMADROID,de.ecspride.LocationLeak1$MyLocationListener,onLocationChanged,android.location.Location,getLatitude,location,location|sensitive_api
Callbacks,LocationLeak1,MAMADROID,de.ecspride.LocationLeak1$MyLocationListener,onLocationChanged,android.location.Location,getLongitude,location,location|sensitive_api
Callbacks,LocationLeak2,FLOWDROID,de.ecspride.LocationLeak2,onCreate,android.location.LocationManager,requestLocationUpdates,location,location|sensitive_api
Callbacks,LocationLeak2,FLOWDROID,de.ecspride.LocationLeak2,onLocationChanged,android.location.Location,getLatitude,location,location|sensitive_api
Callbacks,LocationLeak2,FLOWDROID,de.ecspride.LocationLeak2,onLocationChanged,android.location.Location,getLongitude,location,location|sensitive_api
Callbacks,LocationLeak2,FLOWDROID,de.ecspride.LocationLeak2,onResume,android.widget.Toast,show,other,
Callbacks,LocationLeak2,MAMADROID,de.ecspride.LocationLeak2,onCreate,android.location.LocationManager,requestLocationUpdates,location,location|sensitive_api
Callbacks,LocationLeak2,MAMADROID,de.ecspride.LocationLeak2,onLocationChanged,android.location.Location,getLatitude,location,location|sensitive_api
Callbacks,LocationLeak2,MAMADROID,de.ecspride.LocationLeak2,onLocationChanged,android.location.Location,getLongitude,location,location|sensitive_api
Callbacks,LocationLeak2,MAMADROID,de.ecspride.LocationLeak2,onResume,android.widget.Toast,show,other,
Callbacks,LocationLeak3,FLOWDROID,de.ecspride.LocationLeak3,onCreate,android.location.LocationManager,requestLocationUpdates,location,location|sensitive_api
Callbacks,LocationLeak3,FLOWDROID,de.ecspride.MyLocationListener,onLocationChanged,android.location.Location,getLatitude,location,location|sensitive_api
Callbacks,LocationLeak3,FLOWDROID,de.ecspride.MyLocationListener,onLocationChanged,android.location.Location,getLongitude,location,location|sensitive_api
Callbacks,LocationLeak3,MAMADROID,de.ecspride.LocationLeak3,onCreate,android.location.LocationManager,requestLocationUpdates,location,location|sensitive_api
Callbacks,LocationLeak3,MAMADROID,de.ecspride.MyLocationListener,onLocationChanged,android.location.Location,getLatitude,location,location|sensitive_api
Callbacks,LocationLeak3,MAMADROID,de.ecspride.MyLocationListener,onLocationChanged,android.location.Location,getLongitude,location,location|sensitive_api
Callbacks,MethodOverride1,FLOWDROID,de.ecspride.MethodOverride1,attachBaseContext,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
Callbacks,MethodOverride1,MAMADROID,de.ecspride.MethodOverride1,attachBaseContext,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
Callbacks,MultiHandlers1,FLOWDROID,de.ecspride.MultiHandlers1,onCreate,android.location.LocationManager,requestLocationUpdates,location,location|sensitive_api
Callbacks,MultiHandlers1,MAMADROID,de.ecspride.MultiHandlers1,onCreate,android.location.LocationManager,requestLocationUpdates,location,location|sensitive_api
Callbacks,Ordering1,FLOWDROID,de.ecspride.MainActivity,onCreateOptionsMenu,android.view.MenuInflater,inflate,other,
Callbacks,Ordering1,FLOWDROID,de.ecspride.MainActivity,onDestroy,android.location.LocationManager,requestLocationUpdates,location,location|sensitive_api
Callbacks,Ordering1,MAMADROID,de.ecspride.MainActivity,onCreateOptionsMenu,android.view.MenuInflater,inflate,other,
Callbacks,Ordering1,MAMADROID,de.ecspride.MainActivity,onDestroy,android.location.LocationManager,requestLocationUpdates,location,location|sensitive_api
Callbacks,RegisterGlobal1,FLOWDROID,de.ecspride.MainActivity,onCreateOptionsMenu,android.view.MenuInflater,inflate,other,
Callbacks,RegisterGlobal1,FLOWDROID,de.ecspride.MyApplication$ApplicationCallbacks,onActivityPaused,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
Callbacks,RegisterGlobal1,FLOWDROID,de.ecspride.MyApplication$ApplicationCallbacks,onActivityStarted,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
Callbacks,RegisterGlobal1,MAMADROID,de.ecspride.MainActivity,onCreateOptionsMenu,android.view.MenuInflater,inflate,other,
Callbacks,RegisterGlobal1,MAMADROID,de.ecspride.MyApplication$ApplicationCallbacks,onActivityPaused,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
Callbacks,RegisterGlobal1,MAMADROID,de.ecspride.MyApplication$ApplicationCallbacks,onActivityStarted,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
Callbacks,RegisterGlobal2,FLOWDROID,de.ecspride.MyApplication$1,onConfigurationChanged,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
Callbacks,RegisterGlobal2,MAMADROID,de.ecspride.MyApplication,onCreate,android.app.Application,onCreate,callback,callback|entrypoint
Callbacks,RegisterGlobal2,MAMADROID,de.ecspride.MyApplication,onCreate,android.app.Application,registerComponentCallbacks,other,
Callbacks,RegisterGlobal2,MAMADROID,de.ecspride.MyApplication$1,<init>,java.lang.Object,<init>,other,
Callbacks,RegisterGlobal2,MAMADROID,de.ecspride.MyApplication$1,onConfigurationChanged,android.telephony.SmsManager,getDefault,telephony,telephony
Callbacks,RegisterGlobal2,MAMADROID,de.ecspride.MyApplication$1,onConfigurationChanged,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
Callbacks,Unregister1,FLOWDROID,de.ecspride.MainActivity,onCreate,android.view.View,setOnClickListener,other,
Callbacks,Unregister1,FLOWDROID,de.ecspride.MainActivity,onCreateOptionsMenu,android.view.MenuInflater,inflate,other,
Callbacks,Unregister1,MAMADROID,de.ecspride.MainActivity,onCreate,android.view.View,setOnClickListener,other,
Callbacks,Unregister1,MAMADROID,de.ecspride.MainActivity,onCreateOptionsMenu,android.view.MenuInflater,inflate,other,
EmulatorDetection,ContentProvider1,FLOWDROID,de.ecspride.MyContentProvider,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
EmulatorDetection,ContentProvider1,FLOWDROID,de.ecspride.MyContentProvider,onCreate,java.lang.String,contains,other,
EmulatorDetection,ContentProvider1,MAMADROID,de.ecspride.MyContentProvider,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
EmulatorDetection,ContentProvider1,MAMADROID,de.ecspride.MyContentProvider,onCreate,java.lang.String,contains,other,
EmulatorDetection,IMEI1,FLOWDROID,de.ecspride.MainActivity,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
EmulatorDetection,IMEI1,MAMADROID,de.ecspride.MainActivity,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
EmulatorDetection,IMEI1,MAMADROID,de.ecspride.MainActivity,onCreate,java.lang.StringBuilder,toString,other,
EmulatorDetection,PlayStore1,FLOWDROID,android.support.v4.app.BackStackRecord,add,android.support.v4.app.BackStackRecord,doAddOp,other,
EmulatorDetection,PlayStore1,FLOWDROID,android.support.v4.app.BackStackRecord,commit,android.support.v4.app.BackStackRecord,commitInternal,other,
EmulatorDetection,PlayStore1,FLOWDROID,android.support.v4.app.BackStackRecord,commitInternal,android.support.v4.app.FragmentManagerImpl,enqueueAction,other,
EmulatorDetection,PlayStore1,FLOWDROID,android.support.v4.app.BackStackRecord,doAddOp,android.support.v4.app.BackStackRecord,addOp,other,
EmulatorDetection,PlayStore1,FLOWDROID,android.support.v4.app.BackStackRecord,doAddOp,android.support.v4.app.BackStackRecord$Op,<init>,other,
EmulatorDetection,PlayStore1,FLOWDROID,android.support.v4.app.BackStackRecord,run,android.support.v4.app.BackStackRecord,bumpBackStackNesting,other,
